f[Hz],a[g]
0.0,0.01154097481
0.05005005005,0.2788864736
0.1001001001,0.0
0.1501501502,0.0
0.2002002002,0.0
0.2502502503,-8.212573281
0.3003003003,36.7323077
0.3503503504,-29.15361249
0.4004004004,45.68575531
0.4504504505,-30.06745838
0.5005005005,71.64744463
0.5505505506,20.4226367
0.6006006006,-8.802217306
0.6506506507,-40.59587254
0.7007007007,48.46085032
0.7507507508,69.70855176
0.8008008008,-27.04116385
0.8508508509,145.8149482
0.9009009009,-48.38826832
0.950950951,-21.74852008
1.001001001,58.4256047
1.051051051,-33.09466291
1.101101101,-9.224834135
1.151151151,58.65322155
1.201201201,-16.11617993
1.251251251,-49.12447692
1.301301301,46.39245125
1.351351351,-2.905967671
1.401401401,-27.4560525
1.451451451,15.01869601
1.501501502,15.35964734
1.551551552,-25.21751562
1.601601602,-7.94562525
1.651651652,53.82450784
1.701701702,-33.29119951
1.751751752,-35.47242043
1.801801802,52.85195972
1.851851852,-65.45740333
1.901901902,-6.153509472
1.951951952,58.08388328
2.002002002,-31.95885508
2.052052052,-33.18823219
2.102102102,-11.72274747
2.152152152,-1.949628311
2.202202202,52.70793368
2.252252252,-13.63767874
2.302302302,-48.66446748
2.352352352,-44.6204274
2.402402402,40.70226983
2.452452452,17.83527896
2.502502503,-2.150488885
2.552552553,35.4541499
2.602602603,-15.78309629
2.652652653,-22.32167796
2.702702703,7.974903063
2.752752753,13.13616555
2.802802803,-1.107916075
2.852852853,-8.555844415
2.902902903,11.88030925
2.952952953,-2.115396136
3.003003003,-30.56772087
3.053053053,5.854036701
3.103103103,56.72419091
3.153153153,-24.34203525
3.203203203,15.0298646
3.253253253,-8.102793463
3.303303303,7.631898739
3.353353353,0.3232897045
3.403403403,-13.25458473
3.453453453,-8.393844506
3.503503504,27.76002832
3.553553554,-12.81782393
3.603603604,0.3851171691
3.653653654,-0.5634060054
3.703703704,-7.164596406
3.753753754,11.24185805
3.803803804,7.790873594
3.853853854,-31.40460496
3.903903904,11.77922509
3.953953954,22.50615902
4.004004004,3.38392957
4.054054054,-3.586946443
4.104104104,-19.54548727
4.154154154,13.04546326
4.204204204,7.647221764
4.254254254,-39.10518243
4.304304304,39.70057053
4.354354354,5.601925527
4.404404404,-1.11805977
4.454454454,-16.25974239
4.504504505,9.186936089
4.554554555,-3.068685154
4.604604605,8.262932591
4.654654655,-5.078396466
4.704704705,-12.19652087
4.754754755,11.04653842
4.804804805,5.723882378
4.854854855,-15.09708729
4.904904905,2.303845425
4.954954955,27.39801665
5.005005005,-10.20672711
5.055055055,-6.315674126
5.105105105,-25.07626245
5.155155155,8.346246796
5.205205205,-9.642220803
5.255255255,12.3848718
5.305305305,5.842989956
5.355355355,21.120202
5.405405405,-31.52721467
5.455455455,-4.051743618
5.505505506,3.887642323
5.555555556,17.67717228
5.605605606,-12.43681655
5.655655656,10.26956852
5.705705706,-18.38294219
5.755755756,13.39894669
5.805805806,4.105997709
5.855855856,-14.67570372
5.905905906,7.847789075
5.955955956,-2.59420846
6.006006006,6.610513288
6.056056056,-10.94548762
6.106106106,10.43806483
6.156156156,-3.13679734
6.206206206,-0.2287566788
6.256256256,-4.450691625
6.306306306,5.694239442
6.356356356,11.01790116
6.406406406,-8.982629662
6.456456456,-10.37108683
6.506506507,10.22130618
6.556556557,1.623984841
6.606606607,-18.55632909
6.656656657,17.79424554
6.706706707,-1.529627071
6.756756757,-7.976403841
6.806806807,26.04495018
6.856856857,-35.17111407
6.906906907,22.90206756
6.956956957,0.5567937581
7.007007007,-19.39796474
7.057057057,7.92621002
7.107107107,6.431977175
7.157157157,0.0654077749
7.207207207,-6.207543944
7.257257257,7.348177714
7.307307307,-0.6373616754
7.357357357,-10.33165884
7.407407407,1.978541272
7.457457457,8.904584885
7.507507508,-6.646582576
7.557557558,-2.601648548
7.607607608,12.03907811
7.657657658,-11.90121675
7.707707708,0.646327367
7.757757758,1.893297903
7.807807808,13.30530114
7.857857858,-7.979796149
7.907907908,-2.228465743
7.957957958,-9.041581042
8.008008008,8.277866838
8.058058058,7.246866692
8.108108108,-17.13616512
8.158158158,7.768359485
8.208208208,11.4212201
8.258258258,-6.378819438
8.308308308,-4.378676627
8.358358358,-0.6105269436
8.408408408,-1.119357761
8.458458458,2.962037716
8.508508509,-3.988724387
8.558558559,8.686939618
8.608608609,-3.108900583
8.658658659,-5.788433194
8.708708709,1.412630689
8.758758759,4.1097233
8.808808809,-2.580008238
8.858858859,5.697614971
8.908908909,-4.792338863
8.958958959,-5.960052951
9.009009009,9.249410082
9.059059059,-4.376483816
9.109109109,-0.02560760817
9.159159159,-3.487027604
9.209209209,6.074792197
9.259259259,2.761179323
9.309309309,-8.824780977
9.359359359,2.691571185
9.409409409,1.498875462
9.459459459,4.61594101
9.50950951,-5.886935186
9.55955956,-2.555424394
9.60960961,7.392185221
9.65965966,-2.188127222
9.70970971,-0.2373509263
9.75975976,-3.496814639
9.80980981,-2.514826725
9.85985986,7.38742669
9.90990991,1.572941483
9.95995996,-2.120471204
10.01001001,-9.462922359
10.06006006,8.773428667
10.11011011,-0.1370817423
10.16016016,-2.488478973
10.21021021,10.95369919
10.26026026,-9.238484939
10.31031031,8.1575742
10.36036036,-13.1044406
10.41041041,-5.069789567
10.46046046,10.44322422
10.51051051,8.823490923
10.56056056,-10.0860834
10.61061061,-1.894743384
10.66066066,8.382085149
10.71071071,-0.127627096
10.76076076,-7.724222959
10.81081081,-1.34584924
10.86086086,-2.836634564
10.91091091,8.417030633
10.96096096,-0.5959558172
11.01101101,6.337361046
11.06106106,-0.7015967622
11.11111111,-3.800274166
11.16116116,-7.152331883
11.21121121,-13.59194212
11.26126126,12.11076899
11.31131131,6.194588967
11.36136136,9.126705353
11.41141141,-11.13689726
11.46146146,12.36388668
11.51151151,-13.31283678
11.56156156,-4.049949068
11.61161161,8.690863402
11.66166166,-10.70943041
11.71171171,5.816069537
11.76176176,11.04281442
11.81181181,-6.334929091
11.86186186,-2.675349382
11.91191191,-2.602829753
11.96196196,-3.956788666
12.01201201,2.648821965
12.06206206,13.88407314
12.11211211,-13.43287637
12.16216216,1.611291395
12.21221221,3.308033844
12.26226226,-1.296892808
12.31231231,1.862109302
12.36236236,-0.9357085424
12.41241241,-2.114446683
12.46246246,-0.8298608649
12.51251251,1.688869148
12.56256256,3.15962767
12.61261261,-4.579061075
12.66266266,1.347376392
12.71271271,6.233629386
12.76276276,-3.590883789
12.81281281,-8.802217679
12.86286286,2.184657762
12.91291291,6.769920373
12.96296296,-0.705611769
13.01301301,-6.859148281
13.06306306,7.241096294
13.11311311,1.085584397
13.16316316,-7.607246811
13.21321321,2.411120819
13.26326326,4.391903625
13.31331331,-4.297363895
13.36336336,-1.300063393
13.41341341,5.872786311
13.46346346,-6.03313976
13.51351351,4.162182279
13.56356356,-4.15115188
13.61361361,3.881758814
13.66366366,3.392762117
13.71371371,-9.072292008
13.76376376,1.950639335
13.81381381,6.590400938
13.86386386,-2.274354516
13.91391391,-2.552192349
13.96396396,-1.816911922
14.01401401,3.27936257
14.06406406,-1.582665442
14.11411411,2.984811643
14.16416416,-3.613338565
14.21421421,4.512725077
14.26426426,-3.031972113
14.31431431,-4.291767851
14.36436436,6.180153053
14.41441441,1.780768717
14.46446446,-5.327326182
14.51451451,-2.671085346
14.56456456,5.265537991
14.61461461,3.555566121
14.66466466,-6.709302543
14.71471471,5.425994784
14.76476476,-7.551482389
14.81481481,1.43737247
14.86486486,8.858903737
14.91491491,-6.189520498
14.96496496,1.973014674
15.01501502,-1.291596181
15.06506507,-1.28501631
15.11511512,5.225743155
15.16516517,-9.377999957
15.21521522,6.783855161
15.26526527,-7.392838003
15.31531532,5.2167569
15.36536537,4.649017787
15.41541542,-4.480691336
15.46546547,0.7141894826
15.51551552,-3.432273746
15.56556557,5.93979459
15.61561562,-2.666425921
15.66566567,-4.149134531
15.71571572,3.582715627
15.76576577,-0.01340820864
15.81581582,0.7173809191
15.86586587,0.6656160676
15.91591592,0.8448070294
15.96596597,-1.24519993
16.01601602,-5.212168192
16.06606607,1.976946802
16.11611612,9.748376934
16.16616617,-12.21631462
16.21621622,0.0829104377
16.26626627,11.179313
16.31631632,0.4607052645
16.36636637,-14.29433385
16.41641642,3.890550661
16.46646647,-3.266094254
16.51651652,10.74619961
16.56656657,0.7673871403
16.61661662,0.866939408
16.66666667,-11.016734
16.71671672,10.32484992
16.76676677,-3.300266534
16.81681682,-4.540390218
16.86686687,2.182680982
16.91691692,-0.2406316246
16.96696697,-2.728544072
17.01701702,3.565070386
17.06706707,3.153622594
17.11711712,-10.20098087
17.16716717,7.509604071
17.21721722,1.121194569
17.26726727,-0.7732147385
17.31731732,0.2101723957
17.36736737,-3.241681053
17.41741742,0.7658871612
17.46746747,0.04149011301
17.51751752,-0.7182407146
17.56756757,4.57705873
17.61761762,-4.863755523
17.66766767,2.139425947
17.71771772,0.9193098164
17.76776777,-0.01639405379
17.81781782,-1.7741844
17.86786787,-1.688548664
17.91791792,1.611830593
17.96796797,2.130310253
18.01801802,-0.2432227322
18.06806807,-2.66433232
18.11811812,1.868208505
18.16816817,-1.748235855
18.21821822,2.944001275
18.26826827,-3.069210097
18.31831832,-1.260465796
18.36836837,5.618874621
18.41841842,-0.8568781419
18.46846847,-2.367436557
18.51851852,-2.861070808
18.56856857,4.434929598
18.61861862,-0.2085753496
18.66866867,-2.506044705
18.71871872,1.873242826
18.76876877,1.198713702
18.81881882,-4.806994905
18.86886887,6.281380103
18.91891892,-6.374172638
18.96896897,4.073482696
19.01901902,3.446147716
19.06906907,-8.374667198
19.11911912,2.282491706
19.16916917,0.9782293565
19.21921922,4.41421357
19.26926927,-0.5674042051
19.31931932,-8.706916847
19.36936937,13.69717939
19.41941942,-6.314873777
19.46946947,-4.107214684
19.51951952,3.196543074
19.56956957,-8.746406707
19.61961962,3.80320557
19.66966967,8.138260096
19.71971972,4.183417781
19.76976977,5.310983091
19.81981982,-13.93742641
19.86986987,-14.17932288
19.91991992,7.790675209
19.96996997,5.728412795
20.02002002,0.2650546138
20.07007007,-0.1688023754
20.12012012,0.04930954883
20.17017017,-0.04546520475
20.22022022,-0.1458839161
20.27027027,-0.2303204144
20.32032032,0.4739795639
20.37037037,0.03422034876
20.42042042,-0.2935094563
20.47047047,0.1607831762
20.52052052,-0.03576246182
20.57057057,-0.1601028502
20.62062062,0.1318154322
20.67067067,-0.2960246821
20.72072072,0.2359920072
20.77077077,0.319862176
20.82082082,-0.1889726106
20.87087087,-0.03816048217
20.92092092,-0.1153271139
20.97097097,0.2488826156
21.02102102,-0.6741915367
21.07107107,0.6896836288
21.12112112,-0.513885125
21.17117117,0.5018367414
21.22122122,-0.09493101184
21.27127127,-0.3028018723
21.32132132,0.4222337054
21.37137137,-0.09595373469
21.42142142,-0.3434444183
21.47147147,0.04367955565
21.52152152,0.3145289427
21.57157157,-0.4562689776
21.62162162,0.4546995557
21.67167167,-0.355686767
21.72172172,0.5208136548
21.77177177,-0.3074842642
21.82182182,-0.2467235056
21.87187187,-0.05345007281
21.92192192,0.7261854784
21.97197197,-0.7354735402
22.02202202,0.226552873
22.07207207,0.4866560452
22.12212212,-0.7700298471
22.17217217,0.2000588187
22.22222222,0.6664686684
22.27227227,-0.6228737695
22.32232232,-0.3124300338
22.37237237,0.425592605
22.42242242,0.4792254073
22.47247247,-0.5693261774
22.52252252,-0.4782443935
22.57257257,0.7914582019
22.62262262,0.2031242926
22.67267267,-0.4765032902
22.72272272,-0.3173801417
22.77277277,0.1490453199
22.82282282,0.6022551195
22.87287287,-0.6401930022
22.92292292,0.1793790121
22.97297297,0.5534371699
23.02302302,-0.5616639738
23.07307307,-0.3098912026
23.12312312,0.4872533974
23.17317317,0.3225045882
23.22322322,-0.7222022547
23.27327327,0.4782438987
23.32332332,-0.1212006864
23.37337337,-0.1737882543
23.42342342,0.2573969431
23.47347347,-0.1273517048
23.52352352,-0.4385972688
23.57357357,0.1725969527
23.62362362,0.5190396528
23.67367367,0.08307828878
23.72372372,-0.2181479267
23.77377377,-0.1697294417
23.82382382,-0.04346389087
23.87387387,-0.3390253138
23.92392392,0.4057612545
23.97397397,-0.3045490012
24.02402402,0.6030201338
24.07407407,-0.00277170114
24.12412412,-0.3654798318
24.17417417,-0.153726285
24.22422422,0.03440531291
24.27427427,0.6565546148
24.32432432,-0.6105452393
24.37437437,-0.1533807035
24.42442442,0.5278551003
24.47447447,0.01792427761
24.52452452,-0.6159672191
24.57457457,0.1411033944
24.62462462,-0.07178310842
24.67467467,0.4546611405
24.72472472,0.3679320955
24.77477477,-0.741094249
24.82482482,0.1401248866
24.87487487,0.1480475224
24.92492492,-0.1955066465
24.97497497,-0.03077355544
25.02502503,0.08915401153
25.07507508,0.4863539214
25.12512513,-0.2139110991
25.17517518,-0.5604880017
25.22522523,0.01394928691
25.27527528,0.3650096562
25.32532533,-0.2010575056
25.37537538,0.5705650126
25.42542543,-0.333991087
25.47547548,-0.07989057504
25.52552553,0.09017103169
25.57557558,-0.1096000346
25.62562563,-0.05334263522
25.67567568,-0.2134998928
25.72572573,0.2342013268
25.77577578,0.3593737339
25.82582583,-0.5737475075
25.87587588,0.4230781799
25.92592593,0.07324749933
25.97597598,-0.1677305737
26.02602603,-0.5110337699
26.07607608,0.6451446726
26.12612613,-0.0003571816636
26.17617618,-0.2840872869
26.22622623,0.1896151319
26.27627628,-0.556033455
26.32632633,0.5998702062
26.37637638,0.08617461379
26.42642643,-0.2073496295
26.47647648,-0.1982680575
26.52652653,0.07150479546
26.57657658,0.6156738421
26.62662663,-0.2700322437
26.67667668,-0.406794231
26.72672673,0.05009532896
26.77677678,0.2611872717
26.82682683,-0.3472015653
26.87687688,0.6263563222
26.92692693,-0.5960208202
26.97697698,0.2948530587
27.02702703,0.1297157987
27.07707708,-0.2259860976
27.12712713,0.2676473568
27.17717718,-0.7472810978
27.22722723,0.3432051444
27.27727728,0.7033318333
27.32732733,-0.4837336728
27.37737738,-0.5502770038
27.42742743,0.4217004888
27.47747748,0.3185762795
27.52752753,-0.1666119363
27.57757758,-0.2864366256
27.62762763,0.350686512
27.67767768,-0.1866383157
27.72772773,0.09135634825
27.77777778,0.2220711936
27.82782783,-0.5690999757
27.87787788,0.6285366368
27.92792793,-0.590738854
27.97797798,0.4063345418
28.02802803,0.1728117734
28.07807808,-0.7323692329
28.12812813,0.5831157293
28.17817818,-0.318409817
28.22822823,0.3591191454
28.27827828,0.03818105904
28.32832833,-0.06731742271
28.37837838,-0.4886602728
28.42842843,-0.1269320836
28.47847848,0.823027435
28.52852853,0.1184830196
28.57857858,-0.4650450105
28.62862863,-0.1651183884
28.67867868,-0.1910193663
28.72872873,0.4442741418
28.77877878,0.06660421314
28.82882883,-0.3902499324
28.87887888,0.3692387977
28.92892893,-0.4388231912
28.97897898,0.3931518667
29.02902903,0.2878400395
29.07907908,-0.344231185
29.12912913,-0.2329885292
29.17917918,0.006798050931
29.22922923,0.0864620152
29.27927928,0.109833747
29.32932933,0.1959752063
29.37937938,-0.1620549264
29.42942943,0.215491717
29.47947948,-0.1361198228
29.52952953,-0.3539327445
29.57957958,0.2287028801
29.62962963,0.2437627621
29.67967968,-0.1871813461
29.72972973,-0.2066886549
29.77977978,0.04184137559
29.82982983,-0.064765472
29.87987988,0.584333006
29.92992993,-0.1385736754
29.97997998,-0.4428028882
30.03003003,-0.09936736555
30.08008008,0.2160867427
30.13013013,0.1504504875
30.18018018,0.2225268859
30.23023023,-0.3521709471
30.28028028,0.002259269824
30.33033033,0.2937052415
30.38038038,-0.6963848769
30.43043043,0.4919648383
30.48048048,0.4738869156
30.53053053,-0.6755981537
30.58058058,0.02740829863
30.63063063,0.1597382037
30.68068068,-0.1173099424
30.73073073,0.06133146464
30.78078078,0.2153540627
30.83083083,-0.2118756921
30.88088088,0.1174999998
30.93093093,-0.3634229953
30.98098098,0.3862166734
31.03103103,-0.2416961499
31.08108108,-0.02662136948
31.13113113,0.2137696191
31.18118118,0.4782293609
31.23123123,-0.6689359713
31.28128128,-0.4929024453
31.33133133,0.8208954231
31.38138138,-0.2133585969
31.43143143,0.0269266784
31.48148148,0.1533949261
31.53153153,-0.2691923742
31.58158158,-0.1478882795
31.63163163,0.1510102075
31.68168168,0.3206799271
31.73173173,-0.1041980546
31.78178178,-0.08665620233
31.83183183,-0.3124130197
31.88188188,0.407310698
31.93193193,-0.05172534981
31.98198198,-0.3664763573
32.03203203,0.4159014551
32.08208208,-0.1656839006
32.13213213,-0.05899461891
32.18218218,0.009346783505
32.23223223,0.109736312
32.28228228,-0.2920277897
32.33233233,0.597319699
32.38238238,0.06800636425
32.43243243,-0.799463871
32.48248248,0.6465516132
32.53253253,-0.3527100862
32.58258258,0.4095985642
32.63263263,-0.5697409054
32.68268268,0.1439503014
32.73273273,0.3316580068
32.78278278,-0.286703709
32.83283283,0.5206639589
32.88288288,-0.5948796613
32.93293293,0.01860253897
32.98298298,0.4732903515
33.03303303,-0.5309269518
33.08308308,0.4353965999
33.13313313,-0.2651684904
33.18318318,-0.04178404423
33.23323323,0.2066640641
33.28328328,0.1569908475
33.33333333,-0.2536193769
33.38338338,-0.3491404532
33.43343343,0.4133877629
33.48348348,-0.1675756653
33.53353353,0.2087507359
33.58358358,0.2240528477
33.63363363,-0.5051668346
33.68368368,0.04204015409
33.73373373,0.03414064549
33.78378378,0.05495825985
33.83383383,-0.1032934108
33.88388388,0.5137259578
33.93393393,0.1019662594
33.98398398,-0.5227586292
34.03403403,-0.2166952076
34.08408408,0.1201547117
34.13413413,-0.06261002647
34.18418418,0.07297590805
34.23423423,0.4417240478
34.28428428,0.06942778218
34.33433433,-0.1625596953
34.38438438,-0.6088613588
34.43443443,0.4613447817
34.48448448,-0.1452609497
34.53453453,0.1217527933
34.58458458,0.005488502941
34.63463463,0.0246827198
34.68468468,0.1275469308
34.73473473,-0.5866965602
34.78478478,0.4953473918
34.83483483,-0.1006371274
34.88488488,-0.2501458882
34.93493493,0.4509543209
34.98498498,-0.008399081295
35.03503504,-0.05797299812
35.08508509,-0.3124158929
35.13513514,0.1711097128
35.18518519,-0.3431311422
35.23523524,0.4228326804
35.28528529,0.2852435063
35.33533534,-0.3401299198
35.38538539,-0.3442351636
35.43543544,0.1719259773
35.48548549,0.1551037726
35.53553554,-0.06311828678
35.58558559,0.4826273305
35.63563564,-0.6227546048
35.68568569,0.4956109192
35.73573574,-0.7407761272
35.78578579,0.5257462496
35.83583584,-0.01111490001
35.88588589,-0.1830485472
35.93593594,0.3332831504
35.98598599,-0.216701189
36.03603604,-0.2255497449
36.08608609,0.4117224468
36.13613614,-0.1809357516
36.18618619,0.04605448675
36.23623624,-0.1215379599
36.28628629,0.09131890256
36.33633634,-0.1370181675
36.38638639,0.2386698234
36.43643644,-0.5970653642
36.48648649,0.8951469853
36.53653654,-0.1869473152
36.58658659,-0.7974628947
36.63663664,0.3024110808
36.68668669,0.5888919832
36.73673674,-0.2467796838
36.78678679,0.07827840626
36.83683684,-0.6474966425
36.88688689,0.7509415419
36.93693694,0.1140430742
36.98698699,-0.7900537407
37.03703704,0.307758656
37.08708709,0.5206466518
37.13713714,-0.6726247505
37.18718719,0.05464683521
37.23723724,0.1727406629
37.28728729,0.7084631007
37.33733734,-0.5052256334
37.38738739,-0.4590808594
37.43743744,0.1232131497
37.48748749,0.2029335668
37.53753754,-0.1093260323
37.58758759,0.3646521608
37.63763764,-0.1385329865
37.68768769,-0.5752975905
37.73773774,0.4400286694
37.78778779,0.1039383776
37.83783784,-0.3247987041
37.88788789,0.374094007
37.93793794,0.2654715231
37.98798799,-0.7911797822
38.03803804,0.3870558052
38.08808809,0.09485871727
38.13813814,-0.3577688094
38.18818819,0.03678615623
38.23823824,0.2647383866
38.28828829,0.2707191158
38.33833834,-0.05318809257
38.38838839,-0.6838237876
38.43843844,0.278696082
38.48848849,0.1730561027
38.53853854,0.02551476052
38.58858859,-0.1808674485
38.63863864,-0.002642991213
38.68868869,0.2481735256
38.73873874,-0.06510260735
38.78878879,0.04170610397
38.83883884,-0.3739447651
38.88888889,0.2200056194
38.93893894,0.1338384036
38.98898899,-0.3953141871
39.03903904,0.1890248224
39.08908909,0.5016947713
39.13913914,-0.640513137
39.18918919,0.31563741
39.23923924,0.06671043482
39.28928929,-0.653912095
39.33933934,0.7380976546
39.38938939,-0.4734460536
39.43943944,0.3399850517
39.48948949,0.2301651334
39.53953954,-0.3104106556
39.58958959,-0.2323017351
39.63963964,0.09717143914
39.68968969,0.0176893982
39.73973974,0.2007431252
39.78978979,-0.1699768718
39.83983984,0.06687502874
39.88988989,-0.07030899179
39.93993994,0.6046292932
39.98998999,-0.9000835629
40.04004004,0.04694501423
40.09009009,0.2333675519
40.14014014,0.45417593
40.19019019,-0.02841959847
40.24024024,-0.5368662378
40.29029029,-0.2921372796
40.34034034,0.8717978045
40.39039039,-0.5042872454
40.44044044,0.1859788217
40.49049049,-0.1514817836
40.54054054,-0.3085809682
40.59059059,0.7041090882
40.64064064,-0.2910288229
40.69069069,0.1222694699
40.74074074,-0.4157625021
40.79079079,0.1510641172
40.84084084,-0.07842635894
40.89089089,0.5394310971
40.94094094,-0.5030352478
40.99099099,0.3640933044
41.04104104,-0.4210313666
41.09109109,0.3357221121
41.14114114,-0.1611363001
41.19119119,-0.1902080684
41.24124124,0.5308634401
41.29129129,-0.4149436182
41.34134134,-0.3421352629
41.39139139,0.6233270653
41.44144144,-0.2529089846
41.49149149,0.4952788015
41.54154154,-0.4582057169
41.59159159,-0.3298605579
41.64164164,0.2003128542
41.69169169,0.514412568
41.74174174,-0.8236358987
41.79179179,0.3344403931
41.84184184,0.3395758232
41.89189189,0.182823083
41.94194194,-0.4497324414
41.99199199,0.1590673867
42.04204204,-0.1362950693
42.09209209,-0.02624792315
42.14214214,-0.1427976184
42.19219219,0.2420378005
42.24224224,-0.09796494494
42.29229229,0.3938951691
42.34234234,-0.7634258625
42.39239239,0.7065798917
42.44244244,-0.321740508
42.49249249,-0.2853395628
42.54254254,0.3150067056
42.59259259,0.4685778092
42.64264264,-0.6804820037
42.69269269,0.1743224654
42.74274274,0.04908885113
42.79279279,0.2947903326
42.84284284,-0.2853172171
42.89289289,-0.1637727646
42.94294294,-0.02652578242
42.99299299,0.1530539789
43.04304304,0.1646339646
43.09309309,-0.005635777477
43.14314314,0.03395317323
43.19319319,-0.5712805894
43.24324324,0.420139467
43.29329329,0.3467449877
43.34334334,-0.5835199254
43.39339339,0.5788905963
43.44344344,-0.04520315089
43.49349349,-0.6577166391
43.54354354,0.5963213191
43.59359359,-0.3823653862
43.64364364,0.1900775791
43.69369369,-0.007060744426
43.74374374,-0.05936389744
43.79379379,0.158651472
43.84384384,-0.03095991232
43.89389389,-0.5316327019
43.94394394,0.5258399677
43.99399399,0.09594069359
44.04404404,0.236831314
44.09409409,-0.5913459079
44.14414414,0.0156694973
44.19419419,0.04734583299
44.24424424,0.3941880156
44.29429429,0.06415883618
44.34434434,-0.6636464545
44.39439439,0.006694528274
44.44444444,0.6575035319
44.49449449,-0.1750913236
44.54454454,-0.440406062
44.59459459,-0.1479336956
44.64464464,0.9272580296
44.69469469,-0.3417281297
44.74474474,-0.08950619269
44.79479479,-0.2830028694
44.84484484,-0.1291981111
44.89489489,0.524995778
44.94494494,0.0661771511
44.99499499,-0.2773906617
45.04504505,0.1524124252
45.0950951,-0.1513540233
45.14514515,-0.4914035281
45.1951952,0.2346529694
45.24524525,0.6895226588
45.2952953,-0.1209724962
45.34534535,-0.3160638832
45.3953954,-0.1657695321
45.44544545,0.4905027902
45.4954955,-0.6187565147
45.54554555,0.01579101739
45.5955956,0.3860325525
45.64564565,-0.2238819222
45.6956957,0.1294551635
45.74574575,0.2199681689
45.7957958,-0.253615861
45.84584585,0.1665727926
45.8958959,-0.07547905144
45.94594595,-0.2072215236
45.995996,0.06916240098
46.04604605,-0.1812501006
46.0960961,0.2824867742
46.14614615,0.08363765556
46.1961962,-0.6426042017
46.24624625,0.8270921382
46.2962963,0.1188790716
46.34634635,-0.5990274586
46.3963964,-0.3663256107
46.44644645,0.6767188202
46.4964965,-0.2168448547
46.54654655,0.1837724145
46.5965966,-0.2344610455
46.64664665,0.381485152
46.6966967,-0.07880149432
46.74674675,-0.1662095737
46.7967968,-0.481118077
46.84684685,0.3508885252
46.8968969,0.4621431579
46.94694695,-0.6746640861
46.996997,0.2630688382
47.04704705,0.217863046
47.0970971,-0.01074505416
47.14714715,-0.07998330444
47.1971972,-0.1568738962
47.24724725,-0.1475388666
47.2972973,0.3670363372
47.34734735,-0.2759629613
47.3973974,0.2073321681
47.44744745,-0.1077004332
47.4974975,0.04043098519
47.54754755,0.3800662761
47.5975976,-0.2667494218
47.64764765,-0.60177595
47.6976977,0.4102810949
47.74774775,0.02479999865
47.7977978,0.3677326839
47.84784785,-0.2493996054
47.8978979,-0.06649688185
47.94794795,0.1292666546
47.997998,-0.1777790696
48.04804805,0.03724439785
48.0980981,0.1526150528
48.14814815,-0.3051163726
48.1981982,0.4766615439
48.24824825,-0.07638134862
48.2982983,-0.4681470627
48.34834835,0.05583573419
48.3983984,0.5288396986
48.44844845,-0.1428846033
48.4984985,-0.3173580597
48.54854855,0.1551605375
48.5985986,-0.2424539014
48.64864865,0.65132138
48.6986987,-0.4748372974
48.74874875,-0.3065705902
48.7987988,0.2555446222
48.84884885,0.2516742098
48.8988989,-0.2378600524
48.94894895,0.1048592094
48.998999,0.1194660497
49.04904905,-0.06246555965
49.0990991,-0.1550971876
49.14914915,-0.03089230736
49.1991992,0.1082117336
49.24924925,0.4032980552
49.2992993,-0.6641129266
49.34934935,-0.08899699671
49.3993994,0.7187255885
49.44944945,-0.2595723076
49.4994995,-0.1911001402
49.54954955,-0.1353923326
49.5995996,0.09767315791
49.64964965,0.07155303733
49.6996997,-0.1490322331
49.74974975,0.3988182295
49.7997998,0.06712412872
49.84984985,-0.09189340717
49.8998999,-0.506084159
49.94994995,0.1301180049
50.0,0.09416770599
