infinity,0.0
19.98,0.02282878643
9.99,0.03344806819
6.66,0.06099619756
4.995,0.1359452263
3.996,0.3398233533
3.33,0.4830748239
2.854285714,0.6827799795
2.4975,0.8640898635
2.22,1.171458661
1.998,1.359934625
1.816363636,1.382679582
1.665,1.587393855
1.536923077,1.879164042
1.427142857,1.869020716
1.332,2.102859502
1.24875,2.087466822
1.175294118,2.09835728
1.11,2.610382988
1.051578947,2.774706745
0.999,2.665761068
0.9514285714,2.444199383
0.9081818182,2.561618551
0.8686956522,3.183254517
0.8325,3.527599495
0.7992,3.367922771
0.7684615385,3.325089872
0.74,3.507971969
0.7135714286,3.55476385
0.6889655172,3.412157047
0.666,3.314616148
0.644516129,3.360198617
0.624375,3.516455789
0.6054545455,3.464066354
0.5876470588,3.271081279
0.5708571429,3.27976367
0.555,3.371618455
0.54,3.383087027
0.5257894737,3.293844994
0.5123076923,3.5095773
0.4995,3.480233165
0.4873170732,3.20121454
0.4757142857,3.345703744
0.4646511628,3.345919131
0.4540909091,3.368821808
0.444,3.366483241
0.4343478261,3.349911697
0.425106383,3.431066096
0.41625,3.453027596
0.407755102,3.44606471
0.3996,3.433864924
0.3917647059,3.386378481
0.3842307692,3.376962385
0.3769811321,3.291502943
0.37,3.36860447
0.3632727273,3.381897371
0.3567857143,3.424309365
0.3505263158,3.360902364
0.3444827586,3.283504067
0.3386440678,3.307261743
0.333,3.390632673
0.3275409836,3.384601395
0.3222580645,3.325768627
0.3171428571,3.258253693
0.3121875,3.062418994
0.3073846154,2.879079006
0.3027272727,2.843323859
0.2982089552,3.138224136
0.2938235294,3.330182572
0.2895652174,3.443521296
0.2854285714,3.554899379
0.2814084507,3.469441345
0.2775,3.546933462
0.2736986301,3.544590629
0.27,3.503715913
0.2664,3.552087579
0.2628947368,3.561950809
0.2594805195,3.530913669
0.2561538462,3.452437622
0.2529113924,3.4151467
0.24975,3.522422574
0.2466666667,3.578563564
0.2436585366,3.606723882
0.2407228916,3.554619174
0.2378571429,3.450813171
0.2350588235,3.292422852
0.2323255814,3.247578824
0.2296551724,3.349446112
0.2270454545,3.348529306
0.224494382,3.265710993
0.222,3.16437119
0.2195604396,3.251203348
0.217173913,3.325865574
0.2148387097,3.301252376
0.2125531915,3.456996342
0.2103157895,3.523669387
0.208125,3.475903224
0.2059793814,3.530391896
0.203877551,3.467086662
0.2018181818,3.317892712
0.1998,3.398816262
0.1978217822,3.473137232
0.1958823529,3.452514471
0.1939805825,3.394097132
0.1921153846,3.333773163
0.1902857143,3.303206674
0.188490566,3.294673989
0.186728972,3.262478098
0.185,3.209298407
0.1833027523,3.140045605
0.1816363636,3.058941558
0.18,3.056730379
0.1783928571,3.073169756
0.1768141593,3.119802233
0.1752631579,3.184397829
0.1737391304,3.242038816
0.1722413793,3.269576041
0.1707692308,3.255106871
0.1693220339,3.200496718
0.1678991597,3.117606961
0.1665,3.021686872
0.1651239669,2.926609105
0.1637704918,2.882572826
0.1624390244,2.877224793
0.1611290323,2.888372764
0.15984,2.918538945
0.1585714286,2.961720648
0.1573228346,3.003543654
0.15609375,3.02623177
0.1548837209,3.016952329
0.1536923077,2.973433607
0.152519084,2.943368366
0.1513636364,2.929334639
0.1502255639,2.890757127
0.1491044776,2.83554373
0.148,2.764838927
0.1469117647,2.683522332
0.1458394161,2.617832869
0.1447826087,2.634478586
0.1437410072,2.695580802
0.1427142857,2.765420043
0.1417021277,2.878114633
0.1407042254,2.959577248
0.1397202797,3.006515716
0.13875,3.018972421
0.1377931034,2.998851935
0.1368493151,2.948727041
0.1359183673,2.871807916
0.135,2.903539116
0.1340939597,2.908324053
0.1332,2.885498191
0.1323178808,2.837879818
0.1314473684,2.768942268
0.1305882353,2.683182489
0.1297402597,2.605402451
0.1289032258,2.636479774
0.1280769231,2.645975141
0.1272611465,2.632547739
0.1264556962,2.598664318
0.1256603774,2.549610092
0.124875,2.491431949
0.1240993789,2.469972218
0.1233333333,2.478928821
0.1225766871,2.534936541
0.1218292683,2.6033472
0.1210909091,2.655983732
0.1203614458,2.687493283
0.1196407186,2.695978595
0.1189285714,2.682237337
0.1182248521,2.648667406
0.1175294118,2.598502744
0.1168421053,2.562568467
0.1161627907,2.583238827
0.1154913295,2.590186901
0.1148275862,2.586588398
0.1141714286,2.575907069
0.1135227273,2.560866926
0.1128813559,2.542717781
0.112247191,2.528039999
0.1116201117,2.555551995
0.111,2.57758117
0.1103867403,2.595533022
0.1097802198,2.610916132
0.1091803279,2.624860648
0.1085869565,2.637895096
0.108,2.649960016
0.1074193548,2.660558399
0.1068449198,2.668934719
0.1062765957,2.674219189
0.1057142857,2.675523985
0.1051578947,2.672003914
0.1046073298,2.662902753
0.1040625,2.647613468
0.1035233161,2.625779266
0.1029896907,2.597437281
0.1024615385,2.563164279
0.1019387755,2.524154613
0.1014213198,2.482169313
0.1009090909,2.43933527
0.1004020101,2.397817824
0.0999,2.359418649
0.09940298507,2.3251683
0.09891089109,2.295004464
0.09842364532,2.267648274
0.09794117647,2.24077673
0.09746341463,2.211506592
0.09699029126,2.212010785
0.09652173913,2.213353921
0.09605769231,2.210160699
0.09559808612,2.220444849
0.09514285714,2.229909544
0.09469194313,2.231139824
0.09424528302,2.223926378
0.0938028169,2.208582795
0.09336448598,2.218857203
0.09293023256,2.239513501
0.0925,2.274919539
0.09207373272,2.318845248
0.09165137615,2.349585314
0.09123287671,2.36657463
0.09081818182,2.369520165
0.09040723982,2.358412881
0.09,2.333529483
0.08959641256,2.295424012
0.08919642857,2.244909671
0.0888,2.241456547
0.08840707965,2.267024998
0.08801762115,2.298284612
0.08763157895,2.318750127
0.0872489083,2.328654214
0.08686956522,2.328358041
0.08649350649,2.318280092
0.08612068966,2.298820892
0.08575107296,2.270302562
0.08538461538,2.232941946
0.0850212766,2.186869388
0.08466101695,2.16159163
0.08430379747,2.148068637
0.08394957983,2.131321735
0.08359832636,2.110529256
0.08325,2.085061143
0.08290456432,2.054562015
0.08256198347,2.018987851
0.08222222222,2.04368395
0.0818852459,2.084522443
0.08155102041,2.124107587
0.0812195122,2.162270015
0.08089068826,2.19879394
0.08056451613,2.233266457
0.08024096386,2.264983292
0.07992,2.292932151
0.07960159363,2.315851143
0.07928571429,2.332343242
0.07897233202,2.341021747
0.07866141732,2.34066307
0.07835294118,2.330346529
0.078046875,2.309563635
0.07774319066,2.278283023
0.07744186047,2.236964318
0.07714285714,2.186524147
0.07684615385,2.128266398
0.07655172414,2.063792728
0.07625954198,1.994907566
0.07596958175,1.995033538
0.07568181818,2.022147065
0.07539622642,2.043274845
0.07511278195,2.058878964
0.07483146067,2.069829581
0.07455223881,2.077232368
0.07427509294,2.082244904
0.074,2.085911628
0.07372693727,2.089042295
0.07345588235,2.092150599
0.07318681319,2.095457795
0.07291970803,2.098952118
0.07265454545,2.102481639
0.07239130435,2.10585039
0.0721299639,2.108888446
0.0718705036,2.111476618
0.07161290323,2.113522106
0.07135714286,2.114897309
0.07110320285,2.115364771
0.07085106383,2.114514377
0.07060070671,2.111734875
0.07035211268,2.106232821
0.07010526316,2.097100791
0.06986013986,2.083425073
0.06961672474,2.064413128
0.069375,2.039515143
0.0691349481,2.008514235
0.06889655172,1.989858158
0.06865979381,2.014854888
0.06842465753,2.035390249
0.06819112628,2.051763433
0.06795918367,2.064508576
0.06772881356,2.074282605
0.0675,2.081762788
0.06727272727,2.087570581
0.06704697987,2.092228554
0.06682274247,2.096147264
0.0666,2.099632029
0.06637873754,2.102897343
0.0661589404,2.106078731
0.06594059406,2.10923656
0.06572368421,2.112351812
0.06550819672,2.115318109
0.06529411765,2.117936434
0.06508143322,2.119918481
0.06487012987,2.120901954
0.06466019417,2.120477403
0.0644516129,2.118222818
0.06424437299,2.113740271
0.06403846154,2.106688895
0.06383386581,2.09681018
0.06363057325,2.083944123
0.06342857143,2.068037196
0.0632278481,2.049144642
0.06302839117,2.053592652
0.06283018868,2.065464956
0.06263322884,2.075181444
0.0624375,2.082971377
0.06224299065,2.089079542
0.06204968944,2.093750437
0.06185758514,2.097212481
0.06166666667,2.099662263
0.06147692308,2.10124896
0.06128834356,2.102059418
0.06110091743,2.102104937
0.06091463415,2.101311226
0.06072948328,2.099513296
0.06054545455,2.096456812
0.06036253776,2.091806869
0.06018072289,2.085164162
0.06,2.076087456
0.05982035928,2.064120347
0.05964179104,2.048819714
0.05946428571,2.029783188
0.05928783383,2.00667327
0.05911242604,1.979236403
0.0589380531,1.94731605
0.05876470588,1.910859591
0.05859237537,1.869919436
0.05842105263,1.82464916
0.05825072886,1.775295673
0.05808139535,1.722188488
0.05791304348,1.722080916
0.05774566474,1.749711203
0.05757925072,1.787697105
0.0574137931,1.822554398
0.05724928367,1.85386435
0.05708571429,1.881262867
0.05692307692,1.904453799
0.05676136364,1.923219676
0.05660056657,1.937428688
0.05644067797,1.94703724
0.05628169014,1.952088189
0.05612359551,1.952705365
0.05596638655,1.949085333
0.05581005587,1.941487253
0.0556545961,1.930221444
0.0555,1.915636967
0.05534626039,1.898108323
0.05519337017,1.89949694
0.05504132231,1.930693389
0.05489010989,1.956432625
0.05473972603,1.976703326
0.05459016393,1.99162779
0.05444141689,2.001439333
0.05429347826,2.006457399
0.05414634146,2.007061912
0.054,2.003668254
0.05385444744,1.996704187
0.05370967742,1.986590041
0.05356568365,1.973723367
0.05342245989,1.958468947
0.05328,1.941154518
0.05313829787,1.941008966
0.05299734748,1.94544881
0.05285714286,1.949297843
0.0527176781,1.952310808
0.05257894737,1.954211556
0.05244094488,1.954704545
0.05230366492,1.953487988
0.05216710183,1.950267396
0.05203125,1.944768313
0.0518961039,1.9389661
0.05176165803,1.953168752
0.05162790698,1.963572348
0.05149484536,1.969976767
0.05136246787,1.972236461
0.05123076923,1.970265497
0.05109974425,1.96404064
0.05096938776,1.953602753
0.05083969466,1.939056688
0.0507106599,1.920569774
0.05058227848,1.898368881
0.05045454545,1.872735974
0.05032745592,1.844002057
0.05020100503,1.812539474
0.05007518797,1.778752626
0.04995,1.743067344
0.04982543641,1.705919325
0.04970149254,1.667742172
0.04957816377,1.628955703
0.04945544554,1.58995517
0.04933333333,1.551102023
0.04921182266,1.516831051
0.04909090909,1.483792245
0.04897058824,1.450734556
0.04885085575,1.417984308
0.04873170732,1.385802535
0.04861313869,1.354388901
0.04849514563,1.323887786
0.04837772397,1.29439571
0.04826086957,1.265969417
0.04814457831,1.238634007
0.04802884615,1.216426944
0.04791366906,1.195246618
0.04779904306,1.173598987
0.0476849642,1.151595383
0.04757142857,1.129341309
0.0474584323,1.106937804
0.04734597156,1.084482188
0.04723404255,1.062068245
0.04712264151,1.039785914
0.04701176471,1.020455075
0.04690140845,1.003309515
0.04679156909,0.9868309096
0.04668224299,0.970965243
0.04657342657,0.9556558816
0.04646511628,0.940844388
0.04635730858,0.9264716277
0.04625,0.9124790477
0.04614318707,0.898809996
0.04603686636,0.8854109607
0.04593103448,0.8722326343
0.04582568807,0.8592307387
0.0457208238,0.8463665821
0.04561643836,0.8336073493
0.04551252847,0.8209261485
0.04540909091,0.8109929482
0.04530612245,0.8020059696
0.04520361991,0.7930185923
0.04510158014,0.7840789572
0.045,0.7752310819
0.0448988764,0.7665125489
0.04479820628,0.7579523428
0.04469798658,0.7495689998
0.04459821429,0.7413692347
0.04449888641,0.7333471931
0.0444,0.7254844353
0.04430155211,0.7177507039
0.04420353982,0.7101054544
0.04410596026,0.7025000563
0.04400881057,0.6948805041
0.04391208791,0.6871904303
0.04381578947,0.6793741877
0.04371991247,0.6713797702
0.04362445415,0.6631613715
0.04352941176,0.6546814277
0.04343478261,0.6459120476
0.04334056399,0.6368357952
0.04324675325,0.6281091652
0.04315334773,0.6205763488
0.04306034483,0.6127517683
0.04296774194,0.6046391854
0.04287553648,0.5962464223
0.04278372591,0.587584929
0.04269230769,0.5786693145
0.04260127932,0.5695168279
0.0425106383,0.5601467757
0.04242038217,0.5505798643
0.04233050847,0.5408374698
0.0422410148,0.530940846
0.04215189873,0.5209102983
0.04206315789,0.5107643647
0.04197478992,0.5005190572
0.04188679245,0.4901872179
0.04179916318,0.4797780474
0.04171189979,0.4692968467
0.041625,0.4587450009
0.04153846154,0.4481202108
0.04145228216,0.4374169545
0.04136645963,0.4266271447
0.04128099174,0.4157409301
0.04119587629,0.4047475812
0.04111111111,0.3936363987
0.04102669405,0.3823975846
0.04094262295,0.3710230244
0.04085889571,0.3595069382
0.0407755102,0.3478463688
0.04069246436,0.3360414899
0.0406097561,0.3253271492
0.04052738337,0.3203027419
0.04044534413,0.3152177096
0.04036363636,0.3100831095
0.04028225806,0.3049083792
0.04020120724,0.2997014272
0.04012048193,0.2944688459
0.04004008016,0.2892162279
